partID_given,partID,dyadID,gender_baseline,Progress,Duration,RecordedDate,DistributionChannel,day,gender,gender_6_TEXT,gate1,gate2,gate3,gate4,gate5,gate6,beds,vaccum,food,dishes,garbage,yardwork,pets,laundry,errands,cars,finances,events,calls,other_chores,fair_chores,satisfied_chores,homeschool,attention,worrying,activities,clothes,sick,getting_up,put_to_bed,discipline,reading,playing,picking_up,hygiene,dressing,comforting,feeding,other_childcare,fair_childcare,satisfied_childcare,wfibs1,wfibs2,wfibs3,covid_pres1,covid_pres2,covid_pres3,covid_pres4,covid_pres5,covid_pres6,qmi1,qmi2,qmi3,qmi4,comm1,comm2,comm3,comm4,comments
,R_3GeTxYDzDJY1xvI,29291479,Woman,100,113,10/24/20 22:07,email,Saturday,Woman,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,NA,Slightly unfair to you,Somewhat dissatisfied,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Slightly unfair to you,Somewhat dissatisfied,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat true about me,Somewhat true about me,Somewhat true about me,Somewhat true about me,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,No school for children
,R_3GeTxYDzDJY1xvI,29291479,Woman,100,164,10/25/20 22:09,email,Sunday,Woman,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,NA,Pretty much fair to me,Somewhat satisfied,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Pretty much fair to me,Somewhat satisfied,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,
,R_2VmzqUr6U36CsrP,29319965,Woman,100,304,10/12/20 21:09,email,Monday,Woman,,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Fair to both you and your partner,Somewhat satisfied,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Slightly unfair to you,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat true about me,Somewhat true about me,Somewhat true about me,A little true about me,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,544,10/13/20 21:30,email,Tuesday,Woman,,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Slightly unfair to you,Somewhat satisfied,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Slightly unfair to you,Somewhat satisfied,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,A little true about me,Somewhat true about me,Somewhat true about me,A little true about me,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,854,10/14/20 21:00,email,Wednesday,Woman,,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Slightly unfair to you,Somewhat satisfied,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Slightly unfair to you,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,A little true about me,Somewhat true about me,Somewhat true about me,A little true about me,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,1845,10/15/20 20:45,email,Thursday,Woman,,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Slightly unfair to you,Somewhat satisfied,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat true about me,Somewhat true about me,Somewhat true about me,A little true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,380,10/16/20 22:17,email,Friday,Woman,,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Pretty much fair to me,Very satisfied,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Pretty much fair to me,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,A little true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,730,10/17/20 22:08,email,Saturday,Woman,,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat disagree,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Pretty much fair to me,Very satisfied,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair to both you and your partner,Very satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Somewhat true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,653,10/18/20 19:09,email,Sunday,Woman,,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Fair to both you and your partner,Somewhat dissatisfied,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat true about me,Somewhat true about me,A little true about me,A little true about me,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,584,10/19/20 21:25,email,Monday,Woman,,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Pretty much fair to me,Somewhat satisfied,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Mostly true about me,Somewhat true about me,Somewhat true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,372,10/20/20 20:58,email,Tuesday,Woman,,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Slightly unfair to you,Somewhat satisfied,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,A little true about me,Not true about me,A little true about me,A little true about me,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,471,10/21/20 17:55,email,Wednesday,Woman,,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat disagree,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Slightly unfair to you,Somewhat satisfied,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,A little true about me,A little true about me,A little true about me,A little true about me,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,451,10/22/20 21:47,email,Thursday,Woman,,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Slightly unfair to you,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat true about me,Somewhat true about me,Somewhat true about me,A little true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,525,10/23/20 18:08,email,Friday,Woman,,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat disagree,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Somewhat true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,503,10/24/20 19:41,email,Saturday,Woman,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Fair to both you and your partner,Very satisfied,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat true about me,Somewhat true about me,Somewhat true about me,Somewhat true about me,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,No
,R_2VmzqUr6U36CsrP,29319965,Woman,100,750,10/25/20 18:12,email,Sunday,Woman,,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Fair to both you and your partner,Somewhat satisfied,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Somewhat true about me,Mostly true about me,Somewhat true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_1qe9SJ8viA1aWke,29322606,,100,213,9/28/20 17:08,email,Monday,Woman,,Strongly agree,Strongly disagree,Somewhat agree,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No but I did a little more today because I was off from work,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Nope.  I was off from work today
,R_1qe9SJ8viA1aWke,29322606,Woman,100,193,9/29/20 17:36,email,Tuesday,Woman,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Fair to both you and your partner,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,142,9/30/20 17:18,email,Wednesday,Woman,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,no,Fair to both you and your partner,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,no
,R_1qe9SJ8viA1aWke,29322606,Woman,100,238,10/1/20 17:30,email,Thursday,Woman,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Pretty much fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Nope
,R_1qe9SJ8viA1aWke,29322606,Woman,100,144,10/3/20 5:02,email,Friday,Woman,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,149,10/3/20 18:23,email,Saturday,Woman,,Strongly agree,Strongly disagree,Strongly disagree,,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Slightly unfair to you,Somewhat dissatisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,213,10/4/20 17:35,email,Sunday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,,,,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,222,10/5/20 17:05,email,Monday,Woman,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Nope
,R_1qe9SJ8viA1aWke,29322606,Woman,100,130,10/6/20 17:10,email,Tuesday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Slightly unfair to you,Neither satisfied nor dissatisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,166,10/7/20 18:14,email,Wednesday,Woman,,Strongly disagree,Strongly disagree,Strongly disagree,,,,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,175,10/8/20 17:18,email,Thursday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,,,,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Pretty much fair to me,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No work today. Went to dentist and hired a moving pod as we are moving out of State next month
,R_1qe9SJ8viA1aWke,29322606,Woman,100,339,10/9/20 17:08,email,Friday,Woman,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,132,10/10/20 17:32,email,Saturday,Woman,,Strongly agree,Strongly disagree,Strongly disagree,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Slightly unfair to you,Somewhat dissatisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_1qe9SJ8viA1aWke,29322606,Woman,100,182,10/11/20 17:05,email,Sunday,Woman,,Somewhat agree,Strongly disagree,Strongly disagree,,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Packing to move in 4 weeks,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,,100,127,9/28/20 17:12,smsinvite,Monday,Man,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Fixed my truck,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,175,9/29/20 17:04,smsinvite,Tuesday,Man,,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,167,9/30/20 17:14,smsinvite,Wednesday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,153,10/1/20 17:18,smsinvite,Thursday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,122,10/2/20 17:53,smsinvite,Friday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Pretty much fair to me,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,120,10/3/20 18:19,smsinvite,Saturday,Man,,Somewhat disagree,Strongly disagree,Strongly disagree,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,121,10/4/20 17:39,smsinvite,Sunday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Fair to both you and your partner,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,129,10/5/20 17:08,smsinvite,Monday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Fair to both you and your partner,Neither satisfied nor dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,117,10/6/20 17:24,smsinvite,Tuesday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Pretty much fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,113,10/7/20 18:23,smsinvite,Wednesday,Woman,,Strongly disagree,Strongly disagree,Strongly disagree,,,,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Pretty much fair to me,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,212,10/8/20 17:14,smsinvite,Thursday,Man,,Neither agree nor disagree,Strongly disagree,Strongly disagree,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,111,10/9/20 17:11,smsinvite,Friday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Fair to both you and your partner,Somewhat dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,100,10/10/20 17:35,smsinvite,Saturday,Man,,Strongly disagree,Strongly disagree,Strongly disagree,,,,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Very fair to me,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,No
,R_3EtHsgHjC7eqH9B,29322606,Man,100,115,10/11/20 17:12,smsinvite,Sunday,Man,,Somewhat agree,Strongly disagree,Strongly disagree,,,,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,We are moving so I am starting to pack up the house,Fair to both you and your partner,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly true about me,Mostly true about me,Mostly true about me,Mostly true about me,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No
